1000	8.1066507846e-05
2000	2.8373324312e-04
3000	3.6266655661e-04
4000	4.3306685984e-04
5000	6.3189328648e-04
6000	7.6842657290e-04
7000	8.9983991347e-04
8000	9.3781342730e-04
9000	1.1123199947e-03
10000	2.2668798920e-03
11000	1.2949332595e-03
12000	1.5761067625e-03
13000	1.9255466759e-03
14000	1.7292799894e-03
15000	1.9298135303e-03
16000	2.0232533570e-03
17000	2.0846934058e-03
18000	2.2182399407e-03
19000	2.6939732488e-03
20000	2.5476266164e-03
21000	3.1812265515e-03
22000	2.7980802115e-03
23000	2.9516799841e-03
24000	3.1957332976e-03
25000	3.3130666707e-03
26000	3.3237333409e-03
27000	3.7649066653e-03
28000	4.0174934547e-03
29000	3.6970668007e-03
30000	3.9522133302e-03
31000	4.0162133519e-03
32000	4.6139734332e-03
33000	5.0939733628e-03
34000	5.6917334441e-03
35000	4.9134932924e-03
36000	4.9915735144e-03
37000	4.9425067846e-03
38000	5.3141333628e-03
39000	5.8521600440e-03
40000	1.5217920067e-02
41000	1.6736426856e-02
42000	6.0053332709e-03
43000	7.1057064924e-03
44000	6.8552533630e-03
45000	6.5979731735e-03
46000	6.7682133522e-03
47000	6.6897065844e-03
48000	7.0097066928e-03
49000	7.0587731898e-03
50000	7.0515198167e-03
51000	7.3139199521e-03
52000	7.2866133414e-03
53000	7.9914666712e-03
54000	7.9176533036e-03
55000	7.6330667362e-03
56000	8.0008534715e-03
57000	8.4275198169e-03
58000	8.5124266334e-03
59000	1.0612053331e-02
60000	9.9507200066e-03
61000	1.0235733353e-02
62000	1.4155946672e-02
63000	8.9134932496e-03
64000	1.2745386688e-02
65000	9.7864533309e-03
66000	1.0110720061e-02
67000	9.8487467039e-03
68000	1.0017706547e-02
69000	1.0640640045e-02
70000	9.8018131685e-03
71000	1.0315946536e-02
72000	1.0947413277e-02
73000	1.1176960077e-02
74000	1.3086293358e-02
75000	1.1090346845e-02
76000	1.0943573434e-02
77000	1.5238399850e-02
78000	1.2382293353e-02
79000	1.3258666499e-02
80000	1.5789653407e-02
81000	1.8535253126e-02
82000	1.4639786677e-02
83000	1.2601599796e-02
84000	1.2851626612e-02
85000	1.3208320132e-02
86000	1.4530986547e-02
87000	1.3371733483e-02
88000	1.4140160056e-02
89000	1.4690559823e-02
90000	1.4167893212e-02
91000	1.3521066634e-02
92000	1.4629120007e-02
93000	1.4040320180e-02
94000	1.5369386645e-02
95000	1.9785386743e-02
