1000	1.1306675151e-04
2000	1.1946656741e-04
3000	1.8645334058e-04
4000	2.5130668655e-04
5000	3.1317328103e-04
6000	4.3178652413e-04
7000	4.3349340558e-04
8000	5.4869335145e-04
9000	6.4341328107e-04
10000	6.7498651333e-04
11000	7.5904000551e-04
12000	8.2773319446e-04
13000	8.8447984308e-04
14000	1.7531733029e-03
15000	2.5019731838e-03
16000	2.8014932759e-03
17000	1.4186666813e-03
18000	1.4617599081e-03
19000	1.6430935357e-03
20000	1.7322667409e-03
21000	1.6686934978e-03
22000	2.6513065677e-03
23000	2.1742933895e-03
24000	2.3552000057e-03
25000	1.8589866813e-03
26000	1.9626666326e-03
27000	2.0309332758e-03
28000	2.0812801085e-03
29000	2.2336000111e-03
30000	2.5152000599e-03
31000	2.8036264703e-03
32000	2.5621333625e-03
33000	3.0912000220e-03
34000	2.7562666219e-03
35000	5.7536000386e-03
36000	3.8135466166e-03
37000	3.8054399192e-03
38000	3.7405865733e-03
39000	3.2900266815e-03
40000	3.3028265461e-03
41000	3.2358400058e-03
42000	4.2094932869e-03
43000	3.4346666653e-03
44000	3.5165867303e-03
45000	3.5660800058e-03
46000	3.9957333356e-03
47000	3.6842667032e-03
48000	3.8975998759e-03
49000	3.8997333031e-03
50000	4.0017066058e-03
51000	4.2009598110e-03
52000	4.1706666816e-03
53000	4.5380266383e-03
54000	4.3127466924e-03
55000	4.4424533844e-03
56000	5.1140268333e-03
57000	5.0777599681e-03
58000	5.8487465139e-03
59000	4.9190397840e-03
60000	5.0466132816e-03
61000	5.2949332166e-03
62000	8.1130666658e-03
63000	5.3068799898e-03
64000	5.8965333737e-03
65000	1.0964479996e-02
66000	5.4839465301e-03
67000	5.5223468225e-03
68000	5.7877332438e-03
69000	6.1721601523e-03
70000	5.5867733900e-03
71000	5.7134933304e-03
72000	6.0590934008e-03
73000	6.0087465681e-03
74000	6.0288000386e-03
75000	6.0663465410e-03
76000	6.1222400982e-03
77000	6.2412801199e-03
78000	6.2553600874e-03
79000	6.4473599195e-03
80000	6.7750399467e-03
81000	7.0707199629e-03
82000	6.7447465844e-03
83000	6.7345066927e-03
84000	6.8825599737e-03
85000	6.9162666332e-03
86000	7.8698666766e-03
87000	8.2939732820e-03
88000	7.2887465358e-03
89000	7.6475734822e-03
90000	7.6232531574e-03
91000	7.7209600713e-03
92000	7.4931201525e-03
93000	7.5891199522e-03
94000	8.1036800984e-03
95000	8.0849067308e-03
96000	8.4258131683e-03
97000	8.2231466658e-03
98000	8.1190399360e-03
99000	8.7748267688e-03
100000	8.9450667147e-03
101000	9.0103468392e-03
102000	8.6203732062e-03
103000	9.2198399361e-03
104000	9.1566934716e-03
105000	9.8845867906e-03
106000	9.9609601311e-03
107000	9.3282132875e-03
108000	9.0594133362e-03
109000	1.1193600018e-02
110000	9.7830400337e-03
111000	9.3751465902e-03
112000	1.0343253380e-02
113000	1.1768319877e-02
114000	1.1459839996e-02
115000	1.0405546520e-02
116000	1.0213119909e-02
117000	9.9080535583e-03
118000	1.0864639888e-02
119000	1.0998613434e-02
120000	1.4585173223e-02
121000	1.4874453424e-02
122000	1.1805013288e-02
123000	1.1541333282e-02
124000	1.0673919925e-02
125000	1.2549120001e-02
126000	1.2676693499e-02
127000	4.1759573389e-02
128000	1.2062720023e-02
129000	1.4266879996e-02
130000	1.8330879975e-02
131000	1.7025280045e-02
132000	1.4317653142e-02
133000	1.3301759958e-02
134000	1.2125866720e-02
135000	1.7924693413e-02
136000	1.5647146618e-02
137000	1.2835839996e-02
138000	2.0746239927e-02
139000	1.7022293294e-02
140000	1.3174613472e-02
141000	2.0100266673e-02
142000	1.3768960023e-02
143000	1.9530239981e-02
144000	1.2966400012e-02
145000	1.3280000072e-02
146000	1.2426240137e-02
147000	1.2599040056e-02
148000	1.2791039888e-02
149000	1.2653653277e-02
150000	1.2567893369e-02
151000	1.3002240099e-02
152000	1.3194666477e-02
153000	1.2840533396e-02
154000	1.6098986845e-02
155000	1.7813760089e-02
156000	1.3925120002e-02
157000	1.3470720034e-02
158000	1.3201066758e-02
159000	1.4954666607e-02
160000	1.4402559958e-02
161000	1.3956693467e-02
162000	1.3727146666e-02
163000	1.4112853212e-02
