1000	7.8700017184e-05
2000	1.6630010214e-04
3000	2.4329998996e-04
4000	3.2550003380e-04
5000	4.5560009312e-04
6000	4.1810004041e-04
7000	6.4919993747e-04
8000	7.7470007818e-04
9000	9.2489994131e-04
10000	9.7419996746e-04
11000	1.1126000900e-03
12000	1.1529000476e-03
13000	1.1123999720e-03
14000	1.2043000897e-03
15000	1.3018000172e-03
16000	1.3812999241e-03
17000	1.3729999773e-03
18000	1.0703000007e-03
19000	1.4488999732e-03
20000	1.5862999717e-03
21000	1.7274999991e-03
22000	1.7533000791e-03
23000	1.5255999751e-03
24000	1.7665999476e-03
25000	1.8636999885e-03
26000	1.5874999808e-03
27000	2.0891000750e-03
28000	2.1855999948e-03
29000	1.9459000323e-03
30000	2.2948998958e-03
31000	2.4088999489e-03
32000	2.0905000856e-03
33000	2.0602999721e-03
34000	2.2208999144e-03
35000	2.8788000345e-03
36000	3.3146999776e-03
37000	2.9232000234e-03
38000	3.0648999382e-03
39000	3.8520999951e-03
40000	6.1880999710e-03
41000	6.6947999876e-03
42000	3.2918000361e-03
43000	4.1032999288e-03
44000	4.0124999359e-03
45000	3.6116999108e-03
46000	3.6069999915e-03
47000	3.9380000671e-03
48000	3.6466999445e-03
49000	3.9568999782e-03
50000	3.5096000647e-03
51000	4.0700000245e-03
52000	3.9944999153e-03
53000	3.5282999743e-03
54000	3.5532000475e-03
55000	3.9447000017e-03
56000	4.7236999962e-03
57000	4.6535999281e-03
58000	4.2661000043e-03
59000	4.6899999725e-03
60000	4.3306000298e-03
61000	4.6413999517e-03
62000	4.3093999848e-03
63000	4.2339999927e-03
64000	4.2091000360e-03
65000	4.6840000432e-03
66000	5.0173000200e-03
67000	5.0523000536e-03
68000	4.3947999366e-03
69000	5.9142999817e-03
70000	4.7328999499e-03
71000	6.8759999704e-03
72000	6.5932000289e-03
73000	9.3751000240e-03
74000	7.1140000364e-03
75000	5.2016000263e-03
76000	6.6167999757e-03
77000	5.0013000146e-03
78000	5.1503999857e-03
79000	5.1081000129e-03
80000	6.3564000884e-03
81000	5.6713999948e-03
82000	5.3260999266e-03
83000	5.6330000516e-03
84000	5.7688000379e-03
85000	7.3402998969e-03
86000	6.9655000698e-03
87000	7.0551000535e-03
88000	7.5210999930e-03
89000	6.3320000190e-03
90000	7.1933000581e-03
91000	7.6133999974e-03
92000	6.2552000163e-03
93000	6.7454000236e-03
94000	6.6893000621e-03
95000	7.3868000181e-03
96000	7.6106999768e-03
97000	9.7314000595e-03
98000	9.9687000038e-03
99000	7.0621999912e-03
100000	9.1310999123e-03
101000	8.0787000479e-03
102000	6.9625000469e-03
103000	9.9512001034e-03
104000	7.0969000226e-03
105000	8.0824000761e-03
106000	6.9810000714e-03
107000	7.5160999550e-03
108000	7.1796999546e-03
109000	7.4025000213e-03
110000	8.1460999791e-03
111000	7.4684000574e-03
112000	7.6067999471e-03
113000	7.6180999167e-03
114000	7.6374999480e-03
115000	8.6159000639e-03
116000	7.6614000136e-03
117000	1.0828300030e-02
118000	9.3936999328e-03
119000	8.0845999764e-03
120000	7.9982000170e-03
121000	8.0879000016e-03
122000	8.2133000251e-03
123000	8.0127000110e-03
124000	8.3564000670e-03
125000	8.6072999984e-03
126000	8.3002999891e-03
127000	8.5899999831e-03
128000	8.8083000155e-03
129000	8.5941000143e-03
130000	8.7666000472e-03
131000	8.9128999971e-03
132000	8.7113999762e-03
133000	9.5527999802e-03
134000	8.9769999031e-03
135000	1.2211099965e-02
136000	9.3734000111e-03
137000	9.1749000130e-03
138000	9.3688999768e-03
139000	9.6661000280e-03
140000	9.3285000185e-03
141000	9.7946000751e-03
142000	9.6162999980e-03
143000	9.6357000293e-03
144000	1.0647299932e-02
145000	1.1751400074e-02
146000	1.0977500002e-02
147000	1.0305000003e-02
148000	1.0123000015e-02
149000	1.0285899974e-02
150000	1.1016499950e-02
151000	1.1718499940e-02
152000	1.1989100021e-02
153000	1.5803799964e-02
154000	1.1474200059e-02
155000	1.1256200029e-02
156000	1.1963200057e-02
157000	1.0479600052e-02
158000	1.1042500031e-02
159000	1.0849099956e-02
160000	1.0862700059e-02
161000	1.0887700017e-02
162000	1.0998600046e-02
163000	1.1189200100e-02
164000	1.1378800031e-02
165000	1.2393199955e-02
166000	1.7295700032e-02
