1000	8.6399959400e-05
2000	1.7680006567e-04
3000	2.0989996847e-04
4000	2.9570003971e-04
5000	3.6689999979e-04
6000	4.5990000945e-04
7000	5.4349994753e-04
8000	6.6999997944e-04
9000	7.0129998494e-04
10000	8.0120004714e-04
11000	8.8220008183e-04
12000	1.0101000080e-03
13000	1.1565999594e-03
14000	1.3683999423e-03
15000	1.6114000464e-03
16000	1.3660000404e-03
17000	1.6548999120e-03
18000	1.8940999871e-03
19000	2.1460999269e-03
20000	1.9879000029e-03
21000	2.3968999740e-03
22000	2.5123000378e-03
23000	2.6198000414e-03
24000	2.7226000093e-03
25000	2.8346999316e-03
26000	3.1378000276e-03
27000	3.1776999822e-03
28000	3.2427000115e-03
29000	3.3644000068e-03
30000	2.7057999978e-03
31000	3.6252998980e-03
32000	3.2408999978e-03
33000	3.9882999845e-03
34000	4.0499001043e-03
35000	3.2234999817e-03
36000	3.2206999604e-03
37000	3.2686999766e-03
38000	3.5328000085e-03
39000	3.5506000277e-03
40000	3.8055999903e-03
41000	3.6625000648e-03
42000	3.7739999825e-03
43000	3.8591999328e-03
44000	4.6307999874e-03
45000	4.0399999125e-03
46000	4.7761999303e-03
47000	4.3420000002e-03
48000	4.3376000831e-03
49000	4.5854999917e-03
50000	5.3925999673e-03
51000	4.7162000556e-03
52000	5.1332999719e-03
53000	4.9353000941e-03
54000	5.0880999770e-03
55000	5.4409999866e-03
56000	5.3288999479e-03
57000	5.3157999646e-03
58000	5.3832000121e-03
59000	5.5396000389e-03
60000	5.5476999842e-03
61000	5.6725000031e-03
62000	5.9552000603e-03
63000	5.8194999583e-03
64000	5.9740000870e-03
65000	6.0462000547e-03
66000	6.1726000858e-03
67000	6.2737999251e-03
68000	6.3678000588e-03
69000	6.5457000164e-03
70000	6.5788000356e-03
71000	6.8770999787e-03
72000	6.8069000263e-03
73000	6.9892000174e-03
74000	6.9329999387e-03
75000	9.1809000587e-03
76000	1.0526799946e-02
77000	7.8042000532e-03
78000	7.4017000152e-03
79000	7.4852999533e-03
80000	7.8435000032e-03
81000	7.7060000040e-03
82000	7.7262000414e-03
83000	7.8650000505e-03
84000	7.9713000450e-03
85000	8.4691999946e-03
86000	8.3169999998e-03
87000	8.2852999913e-03
88000	8.5313000018e-03
89000	8.6773999501e-03
90000	8.5702999495e-03
91000	8.6942999624e-03
92000	8.8966001058e-03
93000	8.9066999499e-03
94000	1.0276000015e-02
95000	1.0048300028e-02
96000	1.0520000011e-02
97000	9.4087000471e-03
98000	9.3893000158e-03
99000	1.0923899943e-02
100000	1.0297500063e-02
101000	9.8503999179e-03
102000	9.9289000500e-03
103000	1.0148099973e-02
104000	1.0327299940e-02
105000	1.0265399935e-02
106000	1.0447799927e-02
107000	1.0561099974e-02
108000	1.0540099931e-02
109000	1.0599300032e-02
110000	1.0852199979e-02
111000	1.0845399927e-02
112000	1.1524400092e-02
113000	1.1529200012e-02
114000	1.2206099927e-02
115000	1.1158800102e-02
116000	1.1708999984e-02
117000	1.1455200030e-02
118000	1.1566100060e-02
119000	1.1678899988e-02
120000	1.1771799996e-02
121000	1.1980100069e-02
122000	1.2041799957e-02
123000	1.2143600034e-02
124000	1.2086400064e-02
125000	1.2366499985e-02
126000	1.2378999963e-02
127000	1.2676600018e-02
128000	1.4756699908e-02
129000	1.2762899976e-02
130000	1.2682599947e-02
131000	1.2922000024e-02
132000	1.5400999924e-02
133000	1.7663200037e-02
134000	1.6136300052e-02
135000	1.3660500059e-02
136000	1.4652199927e-02
137000	1.6593400040e-02
138000	1.6813099966e-02
139000	2.6353199966e-02
140000	1.4371800004e-02
141000	1.4072399936e-02
142000	1.4356300002e-02
143000	1.4331800048e-02
144000	1.4325900003e-02
145000	1.4268100029e-02
146000	1.4500500052e-02
147000	1.4425000059e-02
148000	1.4708300005e-02
149000	1.6261299956e-02
150000	1.7222499941e-02
151000	1.5486100107e-02
152000	1.5043799998e-02
153000	1.5346400090e-02
154000	1.5325600049e-02
155000	1.5501199989e-02
156000	1.5493999934e-02
157000	1.5730499988e-02
158000	1.6802300001e-02
159000	1.6509399982e-02
160000	1.6926700016e-02
161000	1.8226500018e-02
162000	1.6600599978e-02
163000	1.6377300024e-02
164000	1.6414899961e-02
165000	1.6447599977e-02
166000	1.6713499906e-02
167000	1.6726200003e-02
168000	1.6726300004e-02
169000	1.6897200025e-02
170000	1.7702799989e-02
171000	1.7089099973e-02
172000	1.8406199990e-02
173000	1.7976599978e-02
174000	1.7504899995e-02
175000	1.7562899971e-02
176000	1.7654399970e-02
177000	1.8118800013e-02
178000	1.7974800081e-02
179000	1.8053300097e-02
180000	1.8070399994e-02
181000	1.9117400050e-02
182000	1.9945499953e-02
183000	1.8489999929e-02
184000	2.0997900050e-02
185000	1.9024100038e-02
186000	2.0280399942e-02
187000	2.0185100031e-02
188000	2.0778200007e-02
189000	1.9100799924e-02
190000	2.0846799947e-02
191000	1.9546899945e-02
192000	1.9339199993e-02
193000	1.9530200050e-02
194000	1.9721499993e-02
195000	1.9847700023e-02
196000	1.9844099996e-02
197000	1.9749700092e-02
198000	1.9999500015e-02
199000	2.2623599973e-02
200000	2.1573700011e-02
201000	2.1737299976e-02
202000	2.0813800045e-02
203000	2.0677700057e-02
204000	2.1319799940e-02
205000	2.1369999973e-02
206000	2.1230799961e-02
207000	2.2068699938e-02
208000	2.4074199959e-02
209000	2.1323899971e-02
210000	2.1583700087e-02
211000	2.1748799947e-02
212000	2.1953699994e-02
213000	2.1769199986e-02
214000	2.1962099941e-02
215000	2.3766099941e-02
216000	2.2765000002e-02
217000	2.2156300023e-02
218000	2.2412699996e-02
219000	2.2457099985e-02
220000	2.2528499947e-02
221000	2.2460899898e-02
222000	2.2755700047e-02
223000	2.4649200030e-02
224000	2.4322899990e-02
225000	2.3776800022e-02
226000	2.3029399919e-02
227000	2.3287800024e-02
228000	2.3355000070e-02
229000	2.3299499997e-02
230000	2.4101700052e-02
231000	2.5113799958e-02
232000	2.3639800027e-02
233000	2.3700100021e-02
234000	2.3757699993e-02
235000	2.3910200107e-02
236000	2.4356000009e-02
237000	2.5083800079e-02
238000	2.6426400058e-02
239000	2.4519699975e-02
240000	2.4667699938e-02
241000	2.4518500082e-02
242000	2.6744500035e-02
243000	2.5072399992e-02
244000	2.5335500017e-02
245000	2.6785299997e-02
246000	2.5199400028e-02
247000	2.5469199987e-02
248000	2.5495599955e-02
249000	2.5646700058e-02
250000	2.5611900026e-02
251000	2.5798100047e-02
252000	2.7702299994e-02
253000	2.6010100031e-02
254000	2.6074400055e-02
255000	2.6173199993e-02
256000	2.6071799919e-02
257000	2.6471200050e-02
258000	2.9283400043e-02
259000	3.3105100039e-02
260000	2.7656699996e-02
261000	2.8085800004e-02
262000	2.6985899894e-02
263000	2.7309099911e-02
264000	2.9752200004e-02
265000	2.9657400097e-02
266000	2.7517999988e-02
267000	2.7764400002e-02
268000	2.7911199955e-02
269000	2.8231399949e-02
270000	2.8560400009e-02
271000	2.9749899986e-02
272000	2.9514500056e-02
273000	2.9253999935e-02
274000	2.8726499993e-02
275000	2.8912699898e-02
276000	2.9288799968e-02
277000	3.0966699938e-02
278000	2.9151900089e-02
279000	2.9366299976e-02
280000	2.9672799981e-02
281000	2.9291299987e-02
282000	3.0735100037e-02
283000	3.0991400010e-02
284000	2.9908700031e-02
285000	2.9808900086e-02
286000	2.9926799936e-02
287000	3.0124500045e-02
288000	3.2374399947e-02
289000	3.0122300028e-02
290000	3.0537000042e-02
291000	3.0525399954e-02
292000	3.0524999951e-02
293000	3.0603099964e-02
294000	3.3388799988e-02
295000	3.0438399990e-02
296000	3.0889799935e-02
297000	3.1632600003e-02
298000	3.1214399962e-02
299000	3.1582199968e-02
300000	3.9264100022e-02
301000	3.1611499959e-02
302000	3.2724399935e-02
303000	3.1911699916e-02
304000	3.3476499957e-02
305000	3.4739000024e-02
306000	3.1822400051e-02
307000	3.2303099986e-02
308000	3.2268599956e-02
309000	3.2455099979e-02
310000	3.3565400052e-02
